CustomerId,Surname,Education,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Card Type ,IsActiveMember,EstimatedSalary,Housing,Loan,Exited
15772148.0,Ferrari,secondary ,639.0,Germany,Female,37.0,5.0,151242.48,1.0,0.0,None,1.0,49637.65,yes,yes ,0.0
15810829.0,Macfarlan,primary ,618.0,France,Male,48.0,7.0,0.0,1.0,1.0,PLATINUM ,0.0,13921.82,no,yes ,1.0
15731669.0,Szabados,secondary ,554.0,France,Male,39.0,2.0,129709.62,1.0,1.0,PLATINUM ,0.0,173197.12,no,yes ,0.0
15738634.0,Yuan,unknown ,533.0,France,Male,47.0,9.0,83347.25,1.0,1.0,PLATINUM ,1.0,137696.25,yes,yes ,0.0
15737571.0,Matveyev,primary ,540.0,Spain,Female,28.0,6.0,84121.04,1.0,0.0,None,1.0,80698.54,yes,yes ,0.0
15667602.0,Cheng,unknown ,704.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,GOLD ,0.0,73018.74,no,yes ,0.0
15684147.0,Palerma,secondary ,678.0,France,Male,43.0,5.0,102338.19,1.0,1.0,PLATINUM ,1.0,79649.62,no,yes ,0.0
15789874.0,Wang,secondary ,712.0,France,Female,29.0,3.0,87375.78,2.0,0.0,None,0.0,166194.53,no,yes ,0.0
15757952.0,Teng,secondary ,651.0,France,Male,44.0,2.0,0.0,3.0,1.0,GOLD ,0.0,102530.35,no,yes ,1.0
15698732.0,K'ung,secondary ,789.0,Germany,Male,51.0,3.0,104677.09,1.0,1.0,DIAMOND ,0.0,74265.38,no,yes ,0.0
15714355.0,Sinclair,secondary ,775.0,Germany,Male,32.0,8.0,121669.23,1.0,0.0,None,1.0,125898.39,no,yes ,0.0
15599090.0,McKelvey,unknown ,564.0,Germany,Male,40.0,7.0,108407.34,1.0,1.0,SILVER ,1.0,83681.2,yes,yes ,0.0
15762048.0,Yuan,tertiary ,841.0,Germany,Female,33.0,7.0,154969.79,2.0,1.0,PLATINUM ,1.0,99505.75,yes,yes ,0.0
15790596.0,Moran,secondary ,850.0,Spain,Male,39.0,0.0,141829.67,1.0,1.0,DIAMOND ,1.0,92748.16,no,yes ,0.0
15609623.0,McConnell,secondary ,637.0,France,Female,63.0,5.0,0.0,1.0,1.0,PLATINUM ,0.0,28092.77,no,yes ,1.0
15711901.0,Iheatu,primary ,500.0,France,Male,45.0,2.0,109162.82,1.0,1.0,PLATINUM ,1.0,126145.08,yes,yes ,0.0
15779809.0,Giordano,tertiary ,655.0,France,Male,44.0,8.0,87471.63,1.0,0.0,None,1.0,188593.98,no,yes ,0.0
15729018.0,Alexander,secondary ,666.0,France,Female,33.0,2.0,147229.65,1.0,1.0,SILVER ,1.0,56410.17,no,yes ,0.0
15698246.0,Gordon,secondary ,658.0,France,Female,24.0,2.0,0.0,2.0,1.0,PLATINUM ,1.0,84694.49,no,yes ,0.0
15712409.0,Tang,primary ,749.0,Germany,Male,66.0,6.0,182532.23,2.0,1.0,GOLD ,1.0,195429.92,no,yes ,0.0
15758306.0,T'an,secondary ,654.0,France,Male,32.0,6.0,0.0,2.0,1.0,SILVER ,1.0,137898.57,no,yes ,0.0
15621435.0,Davies,primary ,623.0,France,Female,39.0,1.0,160903.2,1.0,0.0,None,0.0,78774.36,yes,yes ,0.0
15566295.0,Sanders,tertiary ,761.0,France,Female,33.0,6.0,138053.79,2.0,1.0,PLATINUM ,0.0,148779.41,no,yes ,0.0
15569098.0,Winifred,tertiary ,627.0,France,Male,44.0,6.0,153548.12,1.0,0.0,None,0.0,35300.08,no,yes ,1.0
15662532.0,Holmes,tertiary ,757.0,Germany,Male,31.0,8.0,149085.9,2.0,1.0,SILVER ,1.0,197077.36,no,yes ,0.0
15664001.0,Riddle,secondary ,695.0,Germany,Female,53.0,8.0,95231.91,1.0,0.0,None,0.0,70140.8,no,yes ,1.0
15703437.0,Chinedum,tertiary ,726.0,France,Male,34.0,3.0,0.0,2.0,1.0,PLATINUM ,0.0,196288.46,no,yes ,0.0
15708003.0,Aleksandrova,secondary ,587.0,Spain,Male,41.0,8.0,85109.21,1.0,1.0,GOLD ,0.0,1557.82,yes,yes ,0.0
15599452.0,Conti,tertiary ,605.0,Germany,Female,43.0,8.0,125338.8,2.0,1.0,SILVER ,0.0,23970.13,yes,yes ,0.0
15719793.0,Watson,primary ,850.0,Spain,Male,62.0,5.0,0.0,2.0,1.0,GOLD ,1.0,180243.56,yes,yes ,0.0
15771580.0,Davison,primary ,850.0,France,Female,38.0,0.0,106831.69,1.0,0.0,None,1.0,148977.72,yes,yes ,0.0
15732268.0,Cook,secondary ,751.0,France,Male,29.0,3.0,159597.45,1.0,1.0,PLATINUM ,0.0,39934.41,no,yes ,0.0
15722350.0,Udinesi,tertiary ,627.0,Germany,Female,37.0,7.0,147361.57,1.0,1.0,DIAMOND ,1.0,133031.96,yes,yes ,0.0
15611371.0,Siciliani,secondary ,736.0,France,Male,43.0,4.0,176134.54,1.0,1.0,GOLD ,1.0,52856.88,no,yes ,0.0
15673584.0,Bell,secondary ,652.0,France,Female,74.0,5.0,0.0,2.0,1.0,GOLD ,1.0,937.15,no,yes ,0.0
15636396.0,Jackson,secondary ,627.0,France,Female,35.0,7.0,0.0,2.0,0.0,None,1.0,193022.44,yes,yes ,0.0
15706170.0,Onyemere,secondary ,636.0,France,Male,34.0,1.0,84055.43,1.0,0.0,None,0.0,37490.84,yes,yes ,0.0
15725478.0,McClemans,tertiary ,775.0,France,Male,60.0,7.0,0.0,2.0,1.0,SILVER ,1.0,111558.7,yes,yes ,0.0
15654562.0,Ma,secondary ,850.0,Spain,Female,45.0,5.0,174088.3,4.0,1.0,GOLD ,0.0,5669.31,yes,yes ,1.0
15737509.0,Morrison,tertiary ,850.0,Spain,Male,34.0,8.0,199229.14,1.0,0.0,None,0.0,68106.29,no,yes ,0.0
15690796.0,Chambers,primary ,516.0,France,Male,37.0,8.0,0.0,1.0,1.0,PLATINUM ,0.0,101834.58,no,yes ,0.0
15716728.0,Basedow,tertiary ,513.0,Spain,Female,42.0,10.0,0.0,2.0,0.0,None,1.0,73151.25,no,yes ,0.0
15605665.0,Nwora,tertiary ,673.0,Germany,Female,69.0,3.0,78833.15,2.0,1.0,SILVER ,1.0,37196.15,yes,yes ,0.0
15748481.0,Howey,secondary ,564.0,France,Female,27.0,6.0,0.0,1.0,0.0,None,0.0,7819.76,no,yes ,0.0
15757777.0,Pai,secondary ,636.0,France,Female,35.0,2.0,0.0,2.0,1.0,DIAMOND ,1.0,23129.46,no,yes ,0.0
15747808.0,Ni,secondary ,712.0,France,Male,29.0,3.0,102540.61,1.0,1.0,PLATINUM ,1.0,189680.79,yes,yes ,0.0
15810593.0,Forbes,primary ,568.0,France,Male,51.0,4.0,0.0,3.0,1.0,SILVER ,1.0,66586.56,no,yes ,0.0
15693376.0,Baryshnikov,tertiary ,741.0,Spain,Male,43.0,0.0,0.0,2.0,1.0,SILVER ,1.0,2920.63,no,yes ,1.0
15579808.0,Kramer,secondary ,754.0,Germany,Female,39.0,8.0,129401.87,1.0,1.0,GOLD ,1.0,87684.93,no,yes ,0.0
15598275.0,Sochima,tertiary ,709.0,France,Female,32.0,7.0,0.0,2.0,1.0,GOLD ,1.0,199418.02,yes,yes ,0.0
15737080.0,Marchesi,secondary ,510.0,France,Female,32.0,1.0,0.0,2.0,0.0,None,1.0,28515.17,no,yes ,0.0
15668580.0,Todd,secondary ,716.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,PLATINUM ,1.0,92916.53,no,yes ,0.0
15569438.0,Mai,tertiary ,607.0,Germany,Male,36.0,10.0,106702.94,2.0,0.0,None,0.0,198313.69,yes,yes ,0.0
15675842.0,Pinto,unknown ,656.0,Spain,Male,26.0,4.0,139584.57,1.0,1.0,SILVER ,0.0,36308.93,no,yes ,0.0
15577587.0,Reynolds,tertiary ,550.0,Germany,Male,52.0,5.0,121016.23,1.0,1.0,DIAMOND ,1.0,41730.37,no,yes ,1.0
15625592.0,Sal,tertiary ,486.0,France,Male,26.0,2.0,0.0,2.0,1.0,PLATINUM ,1.0,31399.4,no,yes ,0.0
15635141.0,Miller,tertiary ,598.0,Germany,Male,59.0,8.0,118210.42,2.0,0.0,None,0.0,60192.14,no,yes ,1.0
15642570.0,Scott,secondary ,675.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,PLATINUM ,0.0,29062.25,no,yes ,0.0
15702175.0,Herrin,secondary ,755.0,France,Female,29.0,4.0,148654.84,2.0,1.0,GOLD ,1.0,28805.09,yes,yes ,0.0
15677785.0,Stevenson,secondary ,656.0,Spain,Male,32.0,5.0,136963.12,1.0,1.0,GOLD ,0.0,133814.28,yes,yes ,0.0
15786153.0,McKenzie,primary ,644.0,Germany,Male,47.0,9.0,137774.11,2.0,1.0,SILVER ,0.0,151902.78,yes,yes ,0.0
15759499.0,Gardiner,secondary ,598.0,France,Female,32.0,4.0,111156.52,1.0,1.0,SILVER ,1.0,167376.26,yes,yes ,0.0
15659568.0,Atkinson,secondary ,850.0,Spain,Female,31.0,3.0,121237.65,1.0,1.0,PLATINUM ,1.0,31022.56,yes,yes ,0.0
15715597.0,Onyemauchechi,tertiary ,679.0,France,Male,36.0,1.0,97234.58,1.0,1.0,DIAMOND ,0.0,188997.08,no,yes ,0.0
15610147.0,Ross,secondary ,632.0,France,Male,60.0,2.0,0.0,2.0,0.0,None,1.0,2085.32,yes,yes ,0.0
15802362.0,Newland,secondary ,550.0,Spain,Male,45.0,0.0,0.0,2.0,0.0,None,1.0,70399.71,no,yes ,0.0
15660524.0,Hu,secondary ,572.0,Germany,Female,54.0,9.0,97382.53,1.0,1.0,GOLD ,1.0,195771.95,no,yes ,0.0
15747168.0,Sanders,secondary ,626.0,Germany,Female,47.0,2.0,103108.8,1.0,0.0,None,1.0,166475.44,no,yes ,1.0
15796910.0,Tsui,unknown ,625.0,Spain,Female,57.0,7.0,0.0,1.0,0.0,None,0.0,84106.17,yes,yes ,1.0
15707674.0,Marino,secondary ,515.0,France,Female,58.0,2.0,131852.81,1.0,1.0,SILVER ,0.0,81436.68,no,yes ,1.0
15565706.0,Akobundu,secondary ,612.0,Spain,Male,35.0,1.0,0.0,1.0,1.0,SILVER ,1.0,83256.26,no,yes ,1.0
15587596.0,Morrison,secondary ,628.0,Spain,Female,39.0,8.0,107553.33,1.0,1.0,DIAMOND ,0.0,117523.41,no,yes ,0.0
15751943.0,Mai,secondary ,529.0,Spain,Female,43.0,5.0,0.0,2.0,0.0,None,0.0,79476.63,yes,yes ,0.0
15621227.0,Hs?eh,secondary ,668.0,Germany,Female,46.0,7.0,161806.09,1.0,1.0,GOLD ,1.0,173052.19,no,yes ,0.0
15757588.0,Wright,unknown ,526.0,France,Male,30.0,9.0,0.0,2.0,0.0,None,0.0,100995.68,yes,yes ,0.0
15640922.0,Demaine,secondary ,791.0,France,Female,52.0,7.0,0.0,1.0,1.0,DIAMOND ,1.0,122782.5,no,yes ,0.0
15567557.0,Chien,secondary ,573.0,France,Male,27.0,2.0,128243.03,1.0,1.0,DIAMOND ,1.0,11631.34,no,yes ,0.0
15670103.0,Dickinson,secondary ,565.0,France,Female,38.0,5.0,126645.13,1.0,1.0,DIAMOND ,1.0,168303.55,yes,yes ,0.0
15720929.0,Kazantseva,secondary ,604.0,France,Female,47.0,8.0,62094.71,3.0,0.0,None,0.0,9308.1,no,yes ,1.0
15732774.0,Marchesi,secondary ,656.0,France,Male,37.0,7.0,112291.34,1.0,1.0,SILVER ,0.0,153157.97,yes,yes ,0.0
15628558.0,Pan,tertiary ,447.0,France,Female,44.0,5.0,89188.83,1.0,1.0,PLATINUM ,1.0,75408.24,yes,yes ,0.0
15729201.0,Harewood,tertiary ,682.0,France,Male,55.0,9.0,0.0,1.0,1.0,DIAMOND ,0.0,153356.8,no,yes ,1.0
15731117.0,Kao,tertiary ,437.0,Spain,Male,28.0,2.0,109161.25,1.0,1.0,GOLD ,0.0,152987.42,yes,yes ,0.0
15615207.0,Yeh,secondary ,792.0,Spain,Male,47.0,0.0,0.0,1.0,1.0,DIAMOND ,1.0,5557.88,no,yes ,1.0
15773512.0,Bischof,primary ,627.0,Spain,Female,25.0,4.0,0.0,1.0,1.0,SILVER ,1.0,194313.93,no,yes ,0.0
15572145.0,Ashton,tertiary ,767.0,France,Female,34.0,8.0,0.0,2.0,1.0,GOLD ,0.0,94767.77,no,yes ,0.0
15642710.0,Napolitani,unknown ,686.0,France,Male,26.0,7.0,0.0,2.0,1.0,DIAMOND ,0.0,1540.89,no,yes ,0.0
15574213.0,Wilson,secondary ,789.0,France,Female,53.0,1.0,158271.74,1.0,1.0,SILVER ,1.0,5036.39,yes,yes ,1.0
15718852.0,Uren,secondary ,794.0,France,Male,56.0,9.0,96951.21,1.0,1.0,PLATINUM ,1.0,71776.76,yes,yes ,0.0
15583840.0,Okechukwu,secondary ,587.0,Germany,Male,35.0,5.0,121863.61,1.0,1.0,DIAMOND ,1.0,23481.69,no,yes ,1.0
15782418.0,Ku,secondary ,589.0,Germany,Female,19.0,9.0,83495.11,1.0,1.0,GOLD ,1.0,143022.31,no,yes ,1.0
15813504.0,Onyemachukwu,secondary ,543.0,Germany,Female,25.0,1.0,146566.01,1.0,0.0,None,1.0,161407.48,yes,yes ,0.0
15711314.0,Kao,secondary ,589.0,Spain,Female,45.0,1.0,0.0,1.0,0.0,None,0.0,125939.22,no,yes ,1.0
15621064.0,Russell,tertiary ,701.0,Germany,Male,23.0,5.0,186101.18,2.0,1.0,SILVER ,1.0,76611.33,yes,yes ,0.0
15627847.0,Woronoff,tertiary ,850.0,France,Male,40.0,6.0,0.0,1.0,1.0,DIAMOND ,0.0,136985.08,no,yes ,1.0
15588090.0,Ferri,secondary ,726.0,Germany,Female,51.0,8.0,107494.86,2.0,1.0,PLATINUM ,0.0,140937.91,no,yes ,1.0
15735270.0,Ruggiero,tertiary ,767.0,Spain,Male,47.0,2.0,0.0,1.0,1.0,GOLD ,0.0,48161.18,yes,yes ,1.0
15671804.0,Wilding,secondary ,648.0,Spain,Male,36.0,8.0,146943.38,2.0,1.0,GOLD ,1.0,130041.45,yes,yes ,0.0
15753215.0,Yashina,secondary ,651.0,Spain,Female,36.0,8.0,0.0,2.0,1.0,SILVER ,0.0,91652.43,yes,yes ,0.0
15789941.0,Yevseyev,secondary ,633.0,France,Female,36.0,6.0,125130.28,1.0,0.0,None,0.0,125961.48,yes,yes ,0.0
15691061.0,Rapuokwu,secondary ,740.0,France,Female,37.0,9.0,0.0,2.0,1.0,PLATINUM ,1.0,73225.31,no,yes ,0.0
15808326.0,Maslov,primary ,592.0,France,Female,34.0,9.0,0.0,2.0,1.0,DIAMOND ,1.0,20460.2,no,yes ,0.0
15566660.0,Cole,primary ,670.0,France,Female,41.0,10.0,0.0,3.0,1.0,DIAMOND ,0.0,81602.02,no,yes ,0.0
15778947.0,Sullivan,secondary ,628.0,France,Male,36.0,3.0,0.0,2.0,1.0,PLATINUM ,1.0,8742.91,no,yes ,0.0
15632977.0,Hsiao,primary ,745.0,France,Male,47.0,5.0,0.0,2.0,0.0,None,0.0,145789.71,no,yes ,0.0
15591747.0,Rossi,primary ,705.0,France,Male,32.0,3.0,0.0,2.0,0.0,None,0.0,129576.99,no,yes ,0.0
15567335.0,Allsop,secondary ,559.0,France,Female,42.0,7.0,0.0,2.0,1.0,DIAMOND ,1.0,190040.29,yes,yes ,0.0
15609299.0,Chamberlain,primary ,595.0,France,Male,29.0,6.0,150685.79,1.0,1.0,SILVER ,0.0,87771.06,yes,yes ,0.0
15669945.0,Jackson,tertiary ,492.0,France,Male,35.0,4.0,141359.37,2.0,1.0,PLATINUM ,0.0,39519.53,no,yes ,0.0
15736271.0,Dumetochukwu,secondary ,498.0,France,Female,29.0,9.0,0.0,1.0,1.0,GOLD ,0.0,190035.83,yes,yes ,0.0
15710390.0,Uspensky,primary ,655.0,France,Female,39.0,6.0,94631.26,2.0,1.0,PLATINUM ,1.0,148948.52,no,yes ,0.0
15756481.0,Garcia,secondary ,636.0,France,Female,39.0,3.0,118336.14,1.0,1.0,GOLD ,0.0,184691.77,yes,yes ,0.0
15736730.0,Soto,secondary ,634.0,France,Female,45.0,2.0,0.0,1.0,1.0,DIAMOND ,1.0,143458.31,yes,yes ,0.0
15626040.0,McDonald,secondary ,793.0,Spain,Male,63.0,0.0,0.0,2.0,0.0,None,1.0,27166.75,no,yes ,0.0
15746553.0,Castles,secondary ,526.0,Germany,Male,50.0,5.0,124233.24,1.0,0.0,None,1.0,159456.87,no,yes ,1.0
15622518.0,Stephenson,primary ,768.0,France,Female,26.0,5.0,51116.26,1.0,1.0,PLATINUM ,1.0,70454.79,no,yes ,1.0
15684908.0,Davidson,secondary ,540.0,Germany,Male,64.0,1.0,91869.69,1.0,0.0,None,1.0,95421.0,yes,yes ,0.0
15569446.0,Tu,secondary ,732.0,France,Female,34.0,8.0,122338.43,2.0,1.0,PLATINUM ,0.0,187985.85,no,yes ,0.0
15777504.0,Colbert,primary ,617.0,France,Female,30.0,8.0,0.0,1.0,1.0,GOLD ,1.0,92621.9,yes,yes ,0.0
15677906.0,Owens,secondary ,637.0,Spain,Female,54.0,5.0,0.0,1.0,0.0,None,1.0,150836.98,yes,yes ,0.0
15703292.0,Chimezie,tertiary ,573.0,France,Male,26.0,8.0,86270.93,2.0,1.0,GOLD ,1.0,90177.3,no,yes ,0.0
15712938.0,Genovese,secondary ,531.0,France,Male,44.0,3.0,0.0,2.0,1.0,PLATINUM ,1.0,34416.79,no,yes ,0.0
15631359.0,Daluchi,secondary ,489.0,France,Female,38.0,5.0,117289.92,1.0,0.0,None,0.0,85231.88,no,yes ,0.0
15720847.0,Sheffield,secondary ,601.0,France,Male,35.0,2.0,0.0,2.0,1.0,PLATINUM ,1.0,118983.18,no,yes ,0.0
15787830.0,Bailey,secondary ,452.0,Germany,Male,33.0,7.0,153663.27,1.0,1.0,SILVER ,0.0,111868.23,no,yes ,0.0
15599869.0,Dyson,secondary ,728.0,Spain,Female,29.0,1.0,0.0,1.0,1.0,PLATINUM ,1.0,83056.22,yes,yes ,0.0
15592078.0,Davide,tertiary ,590.0,Germany,Female,27.0,8.0,123599.49,2.0,1.0,SILVER ,0.0,1676.92,no,yes ,0.0
15596228.0,Uwaezuoke,secondary ,490.0,France,Male,29.0,4.0,0.0,2.0,1.0,SILVER ,0.0,32089.57,yes,yes ,0.0
15578462.0,Hs?,secondary ,596.0,Spain,Female,76.0,9.0,134208.25,1.0,1.0,DIAMOND ,1.0,13455.43,no,yes ,0.0
15756894.0,Onwuka,tertiary ,635.0,France,Male,29.0,1.0,0.0,1.0,0.0,None,1.0,24865.54,no,yes ,0.0
15796167.0,Flores,tertiary ,782.0,Germany,Male,35.0,7.0,98556.89,2.0,1.0,DIAMOND ,0.0,117644.36,no,yes ,0.0
15664808.0,Nicoll,primary ,790.0,Spain,Female,37.0,3.0,0.0,3.0,0.0,None,0.0,98897.32,no,yes ,0.0
15664555.0,Hughes,tertiary ,587.0,France,Male,40.0,2.0,0.0,4.0,0.0,None,1.0,106174.7,yes,yes ,1.0
15607278.0,Romano,secondary ,794.0,Spain,Female,46.0,8.0,134593.79,1.0,1.0,DIAMOND ,1.0,46386.37,no,yes ,0.0
15585222.0,Norman,secondary ,515.0,France,Male,41.0,8.0,0.0,2.0,1.0,DIAMOND ,1.0,185054.14,yes,yes ,0.0
15750299.0,Davison,tertiary ,746.0,Spain,Male,24.0,10.0,68781.82,1.0,0.0,None,1.0,47997.39,no,yes ,0.0
15761294.0,Manna,primary ,667.0,Germany,Female,56.0,8.0,137464.04,1.0,1.0,PLATINUM ,0.0,130846.79,no,yes ,1.0
15810454.0,Reed,secondary ,709.0,France,Male,32.0,4.0,147307.91,1.0,0.0,None,1.0,40861.55,yes,yes ,0.0
15673984.0,Daniels,secondary ,536.0,France,Female,35.0,8.0,0.0,1.0,1.0,SILVER ,0.0,171840.24,no,yes ,1.0
15609319.0,Hunt,tertiary ,711.0,France,Female,41.0,3.0,145754.91,1.0,1.0,PLATINUM ,1.0,101455.07,no,yes ,0.0
15709941.0,Feng,secondary ,753.0,France,Male,46.0,8.0,0.0,3.0,1.0,PLATINUM ,0.0,90747.94,no,yes ,1.0
15580252.0,Waters,secondary ,748.0,France,Male,44.0,4.0,112610.77,1.0,0.0,None,1.0,2048.55,no,yes ,0.0
15741275.0,Yuan,secondary ,623.0,France,Female,57.0,7.0,71481.79,2.0,1.0,DIAMOND ,1.0,84421.34,no,yes ,0.0
15707132.0,Yudin,primary ,465.0,France,Male,33.0,5.0,0.0,2.0,0.0,None,1.0,78698.09,no,yes ,0.0
15600708.0,Calabresi,tertiary ,640.0,Spain,Female,34.0,3.0,77826.8,1.0,1.0,DIAMOND ,1.0,168544.85,yes,yes ,0.0
15804787.0,Onyemauchechukwu,secondary ,562.0,France,Male,75.0,5.0,87140.85,1.0,1.0,GOLD ,1.0,39351.64,no,yes ,0.0
15690021.0,Martin,secondary ,502.0,Germany,Female,42.0,0.0,132002.7,1.0,0.0,None,1.0,28204.98,no,yes ,1.0
15763895.0,Hung,secondary ,536.0,France,Male,32.0,7.0,178011.5,2.0,1.0,GOLD ,0.0,22375.14,no,yes ,0.0
15623478.0,Maslova,primary ,670.0,Germany,Female,32.0,4.0,102954.68,2.0,0.0,None,1.0,134942.45,no,yes ,0.0
15797910.0,Zetticci,tertiary ,775.0,Germany,Male,51.0,2.0,123783.25,1.0,1.0,PLATINUM ,1.0,134901.57,no,yes ,0.0
15577751.0,Pisano,primary ,759.0,Germany,Male,30.0,4.0,101802.67,1.0,0.0,None,0.0,8693.8,yes,yes ,0.0
15781777.0,Sutherland,tertiary ,604.0,France,Male,33.0,3.0,148659.48,1.0,0.0,None,0.0,42437.75,no,yes ,0.0
15740527.0,Lai,secondary ,766.0,Germany,Female,62.0,7.0,142724.48,1.0,0.0,None,1.0,5893.23,no,yes ,1.0
15721251.0,Watson,secondary ,554.0,Spain,Female,41.0,4.0,112152.89,1.0,0.0,None,1.0,36242.19,yes,yes ,0.0
15602994.0,Gorbunov,secondary ,487.0,France,Female,53.0,10.0,89550.85,1.0,0.0,None,1.0,90076.85,no,yes ,0.0
15750769.0,Padovano,secondary ,725.0,France,Male,35.0,7.0,75915.75,1.0,1.0,SILVER ,0.0,150507.43,no,yes ,0.0
15740175.0,Raynor,secondary ,732.0,Germany,Female,42.0,2.0,118889.66,2.0,0.0,None,0.0,87422.15,no,yes ,0.0
15679968.0,Ting,secondary ,623.0,France,Male,40.0,5.0,118788.57,1.0,1.0,SILVER ,0.0,192867.4,yes,yes ,0.0
15694404.0,Eberegbulam,secondary ,781.0,France,Female,42.0,3.0,156555.54,1.0,1.0,DIAMOND ,1.0,175674.01,no,yes ,0.0
15657529.0,Chin,tertiary ,714.0,Germany,Male,53.0,1.0,99141.86,1.0,1.0,PLATINUM ,1.0,72496.05,no,yes ,1.0
15762882.0,Manna,tertiary ,577.0,Germany,Female,31.0,4.0,61211.18,1.0,1.0,GOLD ,1.0,145250.43,no,yes ,0.0
15642579.0,Chang,secondary ,731.0,Spain,Female,37.0,1.0,128932.4,1.0,1.0,SILVER ,1.0,180712.52,yes,yes ,0.0
15598884.0,Kent,secondary ,650.0,Spain,Female,23.0,5.0,0.0,1.0,1.0,GOLD ,1.0,180622.43,no,yes ,0.0
15770185.0,Buckley,tertiary ,779.0,France,Male,32.0,10.0,80728.15,1.0,1.0,GOLD ,0.0,86306.75,no,yes ,0.0
15800287.0,Micco,secondary ,706.0,Spain,Female,46.0,2.0,127660.46,2.0,1.0,PLATINUM ,0.0,150156.82,no,yes ,1.0
15665861.0,Avdeev,tertiary ,733.0,Spain,Male,44.0,3.0,106070.89,1.0,0.0,None,1.0,101617.43,no,yes ,0.0
15662203.0,Bremer,tertiary ,579.0,Germany,Female,42.0,3.0,137560.38,2.0,1.0,PLATINUM ,1.0,85424.34,no,yes ,0.0
15616454.0,Davidson,primary ,476.0,Germany,Female,34.0,8.0,111905.43,1.0,0.0,None,1.0,197221.81,no,yes ,1.0
15702788.0,Gadsdon,primary ,775.0,France,Male,40.0,9.0,126212.64,1.0,1.0,DIAMOND ,0.0,70196.57,no,yes ,0.0
15778149.0,Connolly,secondary ,538.0,Spain,Male,68.0,9.0,0.0,2.0,1.0,SILVER ,0.0,110440.5,no,yes ,1.0
15680001.0,McDonald,primary ,602.0,France,Male,38.0,7.0,111835.94,2.0,1.0,SILVER ,0.0,124389.61,no,yes ,0.0
15711991.0,Chiawuotu,secondary ,615.0,France,Male,30.0,8.0,0.0,2.0,0.0,None,0.0,3183.15,no,yes ,0.0
15633834.0,Milne,tertiary ,700.0,Germany,Female,28.0,3.0,99705.69,2.0,0.0,None,0.0,146723.72,no,yes ,0.0
15765266.0,Fleming,secondary ,615.0,France,Male,32.0,1.0,0.0,2.0,0.0,None,0.0,2139.25,no,yes ,0.0
15791867.0,Hicks,secondary ,544.0,Germany,Male,44.0,2.0,108895.93,1.0,0.0,None,0.0,69228.2,no,yes ,1.0
15675380.0,Logan,secondary ,573.0,Spain,Male,56.0,3.0,154669.77,1.0,0.0,None,1.0,115462.27,no,yes ,1.0
15770576.0,Hammond,tertiary ,555.0,Spain,Male,50.0,7.0,128061.0,2.0,1.0,GOLD ,1.0,62375.1,no,yes ,0.0
15775294.0,Weber,secondary ,692.0,France,Female,31.0,2.0,0.0,2.0,1.0,SILVER ,0.0,91829.17,yes,yes ,1.0
15727059.0,Lettiere,secondary ,476.0,France,Female,40.0,4.0,0.0,2.0,0.0,None,0.0,182547.04,no,yes ,0.0
15702499.0,Schnaars,secondary ,770.0,Spain,Male,46.0,9.0,190678.02,1.0,1.0,PLATINUM ,1.0,14725.36,yes,yes ,0.0
15611699.0,Tao,tertiary ,641.0,France,Female,40.0,7.0,0.0,1.0,1.0,GOLD ,0.0,126996.67,no,yes ,0.0
15654000.0,Algarin,secondary ,705.0,France,Female,35.0,5.0,0.0,1.0,1.0,PLATINUM ,0.0,133991.11,no,yes ,1.0
15657881.0,Onyemere,primary ,784.0,France,Male,38.0,5.0,136712.91,1.0,0.0,None,1.0,169920.92,yes,yes ,0.0
15719991.0,Korovina,primary ,727.0,Spain,Female,52.0,1.0,154733.97,1.0,1.0,DIAMOND ,0.0,80259.67,no,yes ,1.0
15720687.0,Chidubem,secondary ,576.0,France,Female,41.0,4.0,112609.91,1.0,0.0,None,0.0,191035.18,no,yes ,1.0
15687079.0,King,secondary ,646.0,Spain,Male,69.0,10.0,115462.44,1.0,1.0,GOLD ,0.0,40421.87,no,yes ,0.0
15582276.0,Greco,secondary ,638.0,France,Male,34.0,5.0,133501.36,1.0,0.0,None,1.0,155643.04,no,yes ,0.0
15763980.0,Beneventi,tertiary ,632.0,Germany,Male,30.0,1.0,58668.02,1.0,1.0,GOLD ,1.0,78670.52,no,yes ,0.0
15720774.0,P'eng,secondary ,850.0,Spain,Male,44.0,7.0,89118.26,1.0,1.0,PLATINUM ,0.0,104240.77,yes,yes ,1.0
15592194.0,Metcalf,tertiary ,492.0,France,Female,28.0,9.0,0.0,2.0,1.0,GOLD ,0.0,95957.09,no,yes ,0.0
15803685.0,Greco,tertiary ,673.0,Germany,Female,77.0,10.0,76510.52,2.0,0.0,None,1.0,59595.66,no,yes ,0.0
15759456.0,Lupton,tertiary ,609.0,Spain,Male,34.0,7.0,140694.78,2.0,1.0,DIAMOND ,0.0,46266.63,no,yes ,0.0
15611544.0,Ibeamaka,secondary ,701.0,Germany,Male,36.0,7.0,95448.32,2.0,1.0,PLATINUM ,0.0,189085.07,yes,yes ,0.0
15794257.0,Hsiung,tertiary ,651.0,France,Male,34.0,4.0,91562.99,1.0,1.0,DIAMOND ,1.0,123954.15,no,yes ,0.0
