CustomerId,Surname,Education,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Housing,Loan,Card Type ,Exited
15627854,Mai,secondary ,707,Spain,Male,44,3,0,2,1,1,135077.01,yes,yes ,DIAMOND ,0
15669253,Gibson,secondary ,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,yes,yes ,SILVER ,1
15758023,Grigoryeva,secondary ,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,yes,yes ,GOLD ,1
15574558,Gunter,secondary ,718,Spain,Male,32,8,0,2,1,1,41399.33,yes,yes ,GOLD ,0
15635256,Arcuri,tertiary ,762,France,Male,31,7,117687.35,1,1,1,159344.43,yes,yes ,PLATINUM ,0
15680399,Tung,secondary ,772,France,Male,23,2,0,2,1,0,18364.19,yes,yes ,GOLD ,0
15674720,Smith,secondary ,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,yes,yes ,SILVER ,1
15580249,Lori,secondary ,502,France,Male,45,0,0,1,0,0,84663.21,yes,yes ,SILVER ,0
15675431,Chidimma,secondary ,563,France,Female,34,6,0,2,0,0,36536.93,yes,yes ,GOLD ,0
15698285,Ting,secondary ,676,France,Female,41,4,101457.14,1,1,1,79101.67,yes,yes ,PLATINUM ,0
15810775,Tsao,tertiary ,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,yes,yes ,DIAMOND ,0
15678173,Collee,tertiary ,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,yes,yes ,DIAMOND ,0
15665222,Lettiere,secondary ,625,Spain,Male,52,8,121161.57,1,1,0,48988.28,yes,yes ,DIAMOND ,0
15803908,Fu,secondary ,628,France,Male,45,9,0,2,1,1,96862.56,yes,yes ,GOLD ,0
15586039,Bergamaschi,primary ,471,Germany,Female,36,5,90063.74,2,1,1,96366.7,yes,yes ,SILVER ,0
15802570,Dyer,secondary ,811,France,Female,45,5,0,2,1,1,146123.19,yes,yes ,DIAMOND ,0
15781451,Buccho,secondary ,504,France,Male,42,3,134936.97,2,0,0,135178.91,yes,yes ,DIAMOND ,0
15721019,Jones,unknown ,687,France,Female,24,3,110495.27,1,1,0,158615.41,yes,yes ,PLATINUM ,0
15738588,Nebechi,secondary ,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,yes,yes ,DIAMOND ,0
15730657,Ibekwe,tertiary ,548,France,Female,41,4,82596.8,1,0,1,55672.09,yes,yes ,SILVER ,0
15739292,Gorshkov,unknown ,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,yes,yes ,SILVER ,0
15725945,Nweke,unknown ,659,Spain,Female,42,2,0,1,0,0,162734.31,yes,yes ,SILVER ,1
15813159,Hairston,secondary ,526,France,Male,52,8,93590.47,1,0,1,21228.71,yes,yes ,SILVER ,1
15636820,Loggia,secondary ,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,yes,yes ,GOLD ,0
15603880,Morgan,primary ,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,yes,yes ,GOLD ,1
15619494,Abdulov,tertiary ,562,Germany,Female,31,9,117153,1,1,1,108675.01,no,yes ,PLATINUM ,0
15596992,Norris,tertiary ,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,yes,yes ,PLATINUM ,1
15735025,Clark,secondary ,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,no,yes ,DIAMOND ,0
15730759,Chukwudi,secondary ,561,France,Female,27,9,135637,1,1,0,153080.4,yes,yes ,SILVER ,1
15752912,Perkin,secondary ,661,France,Female,30,7,0,2,1,0,72196.57,yes,yes ,DIAMOND ,0
15711316,Ch'ang,secondary ,771,France,Male,27,2,0,2,1,1,199527.34,yes,yes ,PLATINUM ,0
15738785,Kang,tertiary ,545,France,Male,26,7,0,2,0,1,156598.23,yes,yes ,GOLD ,0
15777896,Chukwudi,tertiary ,850,Germany,Female,33,2,83415.04,1,0,1,74917.64,yes,yes ,PLATINUM ,0
15628963,Frolova,primary ,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,yes,yes ,GOLD ,0
15742126,Chiu,primary ,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,yes,yes ,DIAMOND ,0
15575623,Simpson,secondary ,589,France,Female,31,10,110635.32,1,1,0,148218.86,no,yes ,SILVER ,0
15741652,McLean,secondary ,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,yes,yes ,GOLD ,0
15738884,Hu,secondary ,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,yes,yes ,DIAMOND ,0
15615050,Savage,secondary ,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,yes,yes ,DIAMOND ,1
15803005,Wallace,primary ,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,no,yes ,SILVER ,0
15743498,Winter,tertiary ,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,yes,yes ,GOLD ,1
15720463,Ho,secondary ,796,France,Male,30,2,137262.71,2,1,0,62905.29,no,yes ,SILVER ,0
15588695,Su,secondary ,833,Spain,Male,32,6,0,1,1,1,44323.22,yes,yes ,GOLD ,1
15665802,Li Fonti,secondary ,642,Spain,Female,36,6,0,2,1,1,97938.59,yes,yes ,PLATINUM ,0
15571144,Ives,secondary ,655,France,Male,28,10,0,2,0,1,126565.21,no,yes ,SILVER ,0
15750731,Trevisani,secondary ,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,no,yes ,GOLD ,1
15605134,Bond,secondary ,617,France,Female,34,0,131244.65,2,1,0,183229.02,no,yes ,DIAMOND ,0
15626044,Lettiere,tertiary ,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,yes,yes ,GOLD ,0
15737910,Houghton,secondary ,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,yes,yes ,PLATINUM ,0
15761076,Lei,primary ,507,France,Male,41,3,58820.32,2,1,1,138536.09,yes,yes ,PLATINUM ,0
15710105,Stirling,secondary ,581,Germany,Female,26,3,105099.45,1,1,1,184520,no,yes ,DIAMOND ,1
15577402,Grant,unknown ,593,France,Male,31,9,0,2,0,1,20492.16,yes,yes ,DIAMOND ,0
15803337,Baresi,secondary ,648,France,Male,23,9,168372.52,1,1,0,134676.72,yes,yes ,DIAMOND ,0
15654372,Pearce,secondary ,462,Germany,Male,34,1,94682.56,2,1,0,138478.2,yes,yes ,PLATINUM ,0
15585867,Rutledge,secondary ,596,Spain,Male,36,2,0,2,0,1,125557.95,yes,yes ,SILVER ,0
15662488,Udegbunam,tertiary ,627,France,Female,44,5,0,2,1,0,82969.61,yes,yes ,SILVER ,1
15604813,Zaytseva,secondary ,494,France,Male,40,7,0,2,0,1,158071.69,yes,yes ,GOLD ,0
15611644,Onyemauchechukwu,secondary ,627,France,Male,73,0,146329.73,1,0,1,43615.67,yes,yes ,DIAMOND ,0
15674928,Mullah,secondary ,850,Spain,Male,37,2,0,2,1,0,119969.99,no,yes ,DIAMOND ,0
15656100,Candler,secondary ,632,France,Female,49,5,167962.7,1,0,0,140201.21,no,yes ,DIAMOND ,0
15764293,Konovalova,secondary ,490,France,Male,33,1,0,2,1,1,80792.83,yes,yes ,DIAMOND ,0
15636423,Lei,secondary ,715,France,Male,40,7,0,1,1,1,141359.11,yes,yes ,GOLD ,0
15607629,Hollis,tertiary ,679,France,Male,48,8,0,2,1,0,23344.94,yes,yes ,SILVER ,0
15577313,Lionel,unknown ,619,France,Male,44,3,116967.68,1,1,0,5075.17,yes,yes ,DIAMOND ,1
15714493,Francis,secondary ,465,Spain,Female,33,6,0,2,1,1,95500.98,no,yes ,PLATINUM ,0
15643359,Carter,secondary ,736,Spain,Male,32,7,0,1,0,1,79082.62,no,yes ,DIAMOND ,0
15687913,Mai,secondary ,501,Germany,Female,34,7,93244.42,1,0,1,199805.63,yes,yes ,PLATINUM ,0
15790935,Johnson,secondary ,535,France,Female,29,5,0,2,0,1,52709.55,yes,yes ,SILVER ,0
15708693,Sherman,primary ,759,France,Female,33,2,0,2,1,0,56583.88,yes,yes ,SILVER ,0
15672016,Sabbatini,tertiary ,819,France,Male,35,1,0,2,0,1,3385.04,yes,yes ,GOLD ,0
15727605,Shih,secondary ,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,no,yes ,SILVER ,0
15651144,Yao,secondary ,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,yes,yes ,GOLD ,0
15749401,Ko,secondary ,686,France,Male,60,9,0,3,1,1,75246.21,yes,yes ,GOLD ,1
15691874,Kazakova,unknown ,687,France,Female,34,9,125474.44,1,1,0,198929.84,yes,yes ,GOLD ,0
15620735,Chiganu,primary ,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,yes,yes ,PLATINUM ,0
15769781,Nucci,tertiary ,699,Spain,Female,25,8,0,2,1,1,52404.47,yes,yes ,SILVER ,0
15624611,Marsden,secondary ,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,yes,yes ,SILVER ,0
15773071,Serena,secondary ,780,Spain,Female,33,6,145580.61,1,1,1,154598.56,yes,yes ,GOLD ,0
15720371,McLean,secondary ,652,France,Female,51,3,0,1,1,0,173989.47,yes,yes ,DIAMOND ,1
15717984,Longo,secondary ,477,France,Male,47,9,144900.58,1,1,0,61315.37,yes,yes ,GOLD ,1
15806407,Wilson,secondary ,652,France,Female,37,4,0,2,1,0,143393.24,yes,yes ,SILVER ,0
15785042,Hsiung,secondary ,488,France,Female,31,8,97588.6,1,0,0,124210.53,yes,yes ,SILVER ,0
15809302,Wright,secondary ,572,France,Male,24,1,0,2,1,1,151460.84,yes,yes ,GOLD ,0
15677550,Folliero,secondary ,755,France,Female,38,1,0,2,1,0,20734.81,yes,yes ,GOLD ,0
15654096,Johnston,tertiary ,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,yes,yes ,SILVER ,0
15617320,Palermo,secondary ,693,Spain,Female,46,3,151709.33,1,1,0,180736.24,yes,yes ,SILVER ,0
15653065,Nwabugwu,primary ,530,Spain,Female,22,7,0,2,1,0,104170.48,yes,yes ,PLATINUM ,0
15649112,Endrizzi,secondary ,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,yes,yes ,SILVER ,0
15690526,Tuan,tertiary ,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,yes,yes ,SILVER ,0
15806945,Udobata,secondary ,611,France,Female,30,9,88594.14,1,1,0,196332.45,yes,yes ,GOLD ,0
15670066,Ibezimako,secondary ,643,Spain,Male,34,6,0,2,1,1,116046.22,yes,yes ,DIAMOND ,0
15625761,Maclean,unknown ,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,yes,yes ,SILVER ,1
15761525,Shaw,primary ,727,Spain,Female,31,10,96997.09,2,0,0,76614.04,yes,yes ,DIAMOND ,0
15735080,Cummins,secondary ,508,France,Female,64,2,0,1,1,1,6076.62,yes,yes ,GOLD ,0
15619537,Lavrentiev,primary ,550,France,Male,31,5,142200.19,2,1,1,122221.71,yes,yes ,PLATINUM ,0
15598162,Saunders,unknown ,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,yes,yes ,PLATINUM ,0
15694300,Fiorentino,secondary ,759,France,Male,26,4,0,2,1,0,135394.62,yes,yes ,DIAMOND ,0
15637235,Knight,secondary ,794,Spain,Male,33,8,0,2,0,0,91340.02,yes,yes ,PLATINUM ,0
15612444,Manfrin,secondary ,549,France,Male,29,3,0,2,1,0,146090.38,yes,yes ,DIAMOND ,0
15626457,Zetticci,unknown ,671,France,Male,31,0,116234.61,1,1,0,172096.08,yes,yes ,SILVER ,0
15627995,Angelo,secondary ,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,yes,yes ,DIAMOND ,1
15706128,Zhdanov,secondary ,632,France,Female,21,1,0,2,1,0,84008.66,yes,yes ,SILVER ,0
15666430,Peck,secondary ,579,France,Male,38,8,0,2,0,0,91763.67,yes,yes ,PLATINUM ,0
15627385,Uwaezuoke,secondary ,748,France,Male,34,5,84009.47,1,1,1,137001.1,yes,yes ,SILVER ,0
15581323,White,unknown ,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,yes,yes ,PLATINUM ,0
15608109,Greco,unknown ,710,Germany,Male,58,7,170113,2,0,1,10494.64,yes,yes ,DIAMOND ,0
15801942,Chu,primary ,619,Spain,Female,41,8,0,3,1,1,79866.73,yes,yes ,GOLD ,1
15567431,Kodilinyechukwu,secondary ,773,France,Male,64,2,145578.28,1,0,1,186172.85,yes,yes ,SILVER ,0
15810167,Scott,tertiary ,657,Spain,Male,75,7,126273.95,1,0,1,91673.6,yes,yes ,GOLD ,0
15644501,Enyinnaya,secondary ,579,France,Female,26,10,162482.76,1,1,1,18458.2,yes,yes ,DIAMOND ,0
15785290,Hao,secondary ,542,France,Male,29,9,0,1,1,0,8342.35,yes,yes ,GOLD ,0
15611157,McElhone,primary ,709,France,Female,32,2,87814.89,1,1,0,138578.37,yes,yes ,DIAMOND ,0
15673837,Ko,secondary ,617,Spain,Male,61,3,113858.95,1,1,1,38129.22,yes,yes ,GOLD ,0
15656822,Day,primary ,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,yes,yes ,SILVER ,1
15580560,Harris,secondary ,769,France,Female,73,1,0,1,1,1,29792.11,yes,yes ,DIAMOND ,0
15760641,Gerald,primary ,608,Germany,Male,26,1,106648.98,1,0,1,7063.6,yes,yes ,PLATINUM ,0
15587584,Nebeuwa,secondary ,503,Spain,Male,31,4,0,2,1,1,21645.06,yes,yes ,DIAMOND ,0
15604146,Kaodilinakachukwu,unknown ,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,yes,yes ,SILVER ,0
15813974,Maruff,tertiary ,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,yes,yes ,SILVER ,1
15746986,Howe,primary ,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,yes,yes ,PLATINUM ,0
15759741,Knepper,tertiary ,591,Germany,Female,34,4,150635.3,1,1,1,72274.84,yes,yes ,PLATINUM ,0
15734892,Fennell,primary ,579,Spain,Male,37,4,0,2,1,1,32246.63,yes,yes ,SILVER ,0
15797194,T'ao,secondary ,570,France,Male,39,10,129674.89,2,1,0,80552.36,yes,yes ,DIAMOND ,0
15723786,Morris,secondary ,709,France,Female,37,9,0,2,1,0,16733.59,yes,yes ,GOLD ,0
15642726,Holmes,secondary ,611,France,Male,53,3,83568.26,1,0,0,1235.49,yes,yes ,GOLD ,0
15664339,Yu,secondary ,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,yes,yes ,DIAMOND ,1
15754526,Walker,secondary ,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,yes,yes ,PLATINUM ,0
15703037,Edwards,secondary ,618,France,Male,37,5,0,1,0,1,178705.45,yes,yes ,GOLD ,1
15751412,Harvey,primary ,704,France,Male,36,3,114370.41,1,0,1,66810.48,yes,yes ,PLATINUM ,0
15609558,McDonald,secondary ,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,yes,yes ,GOLD ,1
15572408,Chambers,primary ,714,Germany,Male,39,3,149887.49,2,1,0,63846.36,yes,yes ,SILVER ,0
15613923,Reed,secondary ,581,Spain,Female,43,4,170172.9,1,0,1,100236.02,yes,yes ,GOLD ,0
15747000,Shih,tertiary ,592,France,Male,27,3,0,2,1,1,19645.65,yes,yes ,PLATINUM ,0
15731781,Onyemachukwu,secondary ,551,France,Male,43,7,0,2,1,0,178393.68,yes,yes ,PLATINUM ,0
15727198,Teng,secondary ,689,Germany,Female,28,2,64808.32,2,0,0,78591.15,yes,yes ,SILVER ,0
15794273,Hand,secondary ,604,France,Female,56,0,62732.65,1,0,1,124954.56,yes,yes ,GOLD ,0
15804950,Onyemauchechukwu,secondary ,514,France,Female,41,7,0,2,1,1,3756.65,yes,yes ,SILVER ,0
15576304,Bailey,secondary ,698,France,Male,29,5,95167.55,1,1,1,152723.23,yes,yes ,DIAMOND ,0
15645200,Chiang,secondary ,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,yes,yes ,SILVER ,1
15779627,Maclean,primary ,573,Germany,Male,31,0,134644.19,1,1,1,70381.49,yes,yes ,SILVER ,0
15750755,Yobachi,secondary ,449,Spain,Female,33,8,0,2,0,0,156792.89,yes,yes ,GOLD ,0
15569654,Munro,secondary ,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,yes,yes ,PLATINUM ,0
15753079,Chidi,secondary ,612,France,Male,41,5,0,3,0,0,151256.22,yes,yes ,DIAMOND ,0
15684995,Chamberlain,secondary ,690,Spain,Male,49,8,116622.73,1,0,1,51011.29,yes,yes ,DIAMOND ,0
15790763,Trujillo,primary ,599,Spain,Female,49,2,0,2,1,0,111190.53,yes,yes ,SILVER ,0
15766458,Tang,primary ,498,France,Male,33,1,198113.86,1,1,0,69664.35,no,yes ,PLATINUM ,0
15616221,Wilson,primary ,497,France,Female,29,4,85646.81,1,0,0,63233.02,yes,yes ,GOLD ,1
15776124,Mann,unknown ,802,Spain,Male,51,7,0,1,0,1,40855.79,yes,yes ,SILVER ,0
15665811,Parry,unknown ,644,France,Male,33,9,141234.98,1,1,0,95673.05,yes,yes ,GOLD ,0
15729804,Manfrin,primary ,714,France,Male,34,10,0,2,1,1,80234.14,yes,yes ,DIAMOND ,0
15714062,Millar,unknown ,690,France,Female,40,9,77641.99,1,0,0,189051.59,yes,yes ,PLATINUM ,1
15592197,Simmons,secondary ,522,Spain,Male,30,3,0,2,1,0,145490.85,yes,yes ,SILVER ,0
15793116,Beneventi,primary ,502,Germany,Female,40,7,117304.29,1,0,0,196278.32,yes,yes ,DIAMOND ,0
15638231,Chung,secondary ,730,Spain,Female,62,2,0,2,1,1,162889.1,yes,yes ,GOLD ,0
15697678,Maxwell,secondary ,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,yes,yes ,PLATINUM ,0
15800412,Dale,secondary ,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,yes,yes ,PLATINUM ,0
15597610,Stevens,secondary ,553,Spain,Male,41,6,144974.55,1,1,1,19344.92,yes,yes ,PLATINUM ,0
15726634,Wei,primary ,479,France,Male,47,1,0,1,1,0,95270.83,yes,yes ,DIAMOND ,0
15670866,Chiu,secondary ,693,France,Male,31,2,0,2,1,1,107759.31,yes,yes ,PLATINUM ,0
15667462,Duncan,secondary ,707,Spain,Male,43,10,0,2,1,0,118368.2,yes,yes ,GOLD ,0
15662574,Brady,secondary ,636,Spain,Male,37,1,115137.26,1,1,0,52484.01,yes,yes ,SILVER ,0
15716926,Macleod,tertiary ,807,France,Male,33,10,101952.97,2,1,0,178153.65,yes,yes ,GOLD ,0
15603554,Berkeley,secondary ,513,France,Female,45,0,164649.52,3,1,0,49915.52,yes,yes ,GOLD ,1
15716800,Kaur,tertiary ,582,France,Male,31,2,0,2,1,1,33747.03,yes,yes ,GOLD ,0
15679429,Bell,tertiary ,694,France,Male,32,0,91956.49,1,1,1,59961.81,yes,yes ,SILVER ,0
15616122,Nwokike,secondary ,777,France,Male,39,8,0,2,1,1,18613.52,yes,yes ,PLATINUM ,0
15742172,Williamson,secondary ,598,Germany,Male,32,9,123938.6,2,1,0,198894.42,yes,yes ,DIAMOND ,0
15792305,Mountgarrett,secondary ,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,no,yes ,DIAMOND ,1
15636016,Wreford,primary ,588,France,Female,34,3,120777.88,1,1,1,131729.52,yes,yes ,GOLD ,0
15733138,Paterson,tertiary ,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,yes,yes ,DIAMOND ,0
15669741,Hou,secondary ,777,France,Male,36,7,0,1,1,0,106472.34,yes,yes ,SILVER ,0
15616954,Smith,secondary ,592,France,Male,71,4,0,2,0,1,17013.54,yes,yes ,PLATINUM ,0
15729238,Peng,secondary ,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,no,yes ,SILVER ,1
15718242,Wollstonecraft,secondary ,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,yes,yes ,GOLD ,1
15682914,Bolton,tertiary ,850,France,Male,34,2,72079.71,1,1,1,115767.93,yes,yes ,GOLD ,0
15654274,Corrie,tertiary ,540,France,Male,37,6,0,2,1,0,141998.89,yes,yes ,GOLD ,0
15691457,Boyle,secondary ,674,Spain,Male,36,2,0,2,1,1,182787.17,yes,yes ,GOLD ,0
15719649,Lambie,tertiary ,553,France,Male,38,3,99844.68,1,0,0,187915.7,yes,yes ,DIAMOND ,0
15778897,Cartwright,secondary ,630,France,Female,28,1,0,2,1,1,133267.78,yes,yes ,GOLD ,0
15589437,Lu,secondary ,466,France,Male,26,3,156815.71,1,1,1,137476.09,yes,yes ,GOLD ,0
15682369,Pisano,secondary ,613,France,Male,47,6,146034.74,1,1,1,77146.14,yes,yes ,DIAMOND ,0
15626507,Chukwubuikem,primary ,558,France,Male,27,1,152283.39,1,1,0,183271.15,yes,yes ,GOLD ,0
15571995,Harper,primary ,775,Germany,Female,33,1,118897.1,2,1,1,26362.4,yes,yes ,SILVER ,0
15673333,Wilson,secondary ,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,yes,yes ,GOLD ,0
15748752,Ch'in,tertiary ,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,yes,yes ,DIAMOND ,0
15725302,Streeton,primary ,670,Spain,Female,20,4,0,2,1,0,119759.24,yes,yes ,PLATINUM ,0
15722083,Ch'ang,tertiary ,591,Spain,Male,39,8,0,2,0,0,42392.24,yes,yes ,GOLD ,0
15771442,Pennington,secondary ,633,France,Male,40,4,150578,1,0,1,34670.62,yes,yes ,PLATINUM ,1
15803633,T'ien,secondary ,678,France,Female,46,1,0,2,0,0,82106.19,yes,yes ,PLATINUM ,0
15672185,Liu,secondary ,590,France,Male,47,3,0,2,1,0,171774.5,yes,yes ,DIAMOND ,0
15806486,Cunningham,secondary ,705,France,Female,48,0,0,2,0,0,149772.61,yes,yes ,SILVER ,0
15570895,Ch'in,secondary ,608,France,Male,42,10,163548.07,1,1,0,38866.85,yes,yes ,DIAMOND ,0
15614520,Smith,secondary ,682,France,Female,37,8,148580.12,1,1,0,35179.18,yes,yes ,GOLD ,0
15687492,Anderson,tertiary ,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,yes,yes ,GOLD ,0
15675337,Forbes,unknown ,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,yes,yes ,GOLD ,1
15721047,Ansell,primary ,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,yes,yes ,PLATINUM ,0
15589017,Chiu,secondary ,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,yes,yes ,DIAMOND ,1
15611186,Yevdokimova,tertiary ,609,France,Male,37,1,39344.83,1,1,1,178291.89,yes,yes ,SILVER ,1
15617301,Chamberlin,secondary ,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,yes,yes ,SILVER ,0
15726046,Johnston,tertiary ,712,France,Female,27,2,133009.51,1,1,0,126809.15,yes,yes ,PLATINUM ,0
15585748,McDonald,tertiary ,585,Germany,Female,28,9,135337.49,2,1,1,40385.61,yes,yes ,DIAMOND ,0
15672826,Chen,secondary ,666,France,Female,32,10,112536.57,2,1,1,34350.54,yes,yes ,SILVER ,0
15595162,Cattaneo,secondary ,708,Spain,Female,35,8,122570.69,1,0,0,199005.88,yes,yes ,SILVER ,0
15650026,Barclay-Harvey,unknown ,513,France,Male,44,1,63562.02,2,0,1,52629.73,yes,yes ,GOLD ,1
15745826,Dawson,secondary ,445,France,Male,37,3,0,2,1,1,180012.39,yes,yes ,GOLD ,0
15708610,Costa,secondary ,690,Germany,Male,44,9,100368.63,2,0,0,35342.33,yes,yes ,DIAMOND ,0
15624471,Chikwado,secondary ,850,France,Male,37,6,0,2,1,0,109291.22,yes,yes ,DIAMOND ,0
15590097,Ch'eng,secondary ,537,Spain,Female,33,7,136082,1,1,0,62746.54,yes,yes ,SILVER ,0
15689328,Harrison,primary ,705,Germany,Male,48,9,114169.16,1,0,0,173273.2,yes,yes ,DIAMOND ,1
15582154,Crawford,primary ,670,France,Female,45,5,47884.92,1,1,1,54340.24,yes,yes ,DIAMOND ,0
15734626,Gibson,tertiary ,652,Spain,Female,36,1,0,2,1,1,19302.78,yes,yes ,GOLD ,0
15702806,Martin,primary ,696,Spain,Male,24,9,0,1,0,0,10883.52,yes,yes ,SILVER ,0
15620756,Stokes,tertiary ,747,France,Male,49,6,202904.64,1,1,1,17298.72,yes,yes ,SILVER ,1
15611331,Niu,primary ,511,France,Female,46,1,0,1,1,1,115779.48,yes,yes ,DIAMOND ,1
15576935,Ampt,primary ,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,yes,yes ,GOLD ,1
15661275,Wynn,secondary ,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,yes,yes ,DIAMOND ,1
15814940,Lawrence,tertiary ,642,Spain,Female,33,9,0,2,1,1,150475.14,yes,yes ,GOLD ,0
15768471,Wagner,secondary ,554,Germany,Female,54,6,108755,1,1,0,40914.32,yes,yes ,DIAMOND ,1
15697391,Argyle,primary ,604,Spain,Female,34,3,0,2,1,0,38587.7,yes,yes ,DIAMOND ,0
15793346,Ofodile,tertiary ,602,France,Female,72,3,0,2,1,1,171260.66,yes,yes ,PLATINUM ,0
15608338,Chiemenam,primary ,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,yes,yes ,DIAMOND ,1
15578546,Akobundu,secondary ,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,yes,yes ,SILVER ,0
15656921,Locke,primary ,850,France,Male,31,4,0,2,0,0,152298.28,yes,yes ,SILVER ,0
15761340,Bullen,secondary ,521,France,Male,22,5,0,2,1,1,99828.45,yes,yes ,PLATINUM ,0
15591135,Forster,tertiary ,726,France,Male,37,2,132057.92,2,1,0,34743.98,yes,yes ,DIAMOND ,0
15623219,Smith,primary ,596,France,Male,33,8,0,1,1,0,121189.3,yes,yes ,GOLD ,1
15655229,Craig,tertiary ,850,Germany,Female,35,7,114285.2,1,0,1,129660.59,yes,yes ,GOLD ,0
15805884,Archer,tertiary ,637,France,Female,41,9,0,2,1,0,145477.36,yes,yes ,GOLD ,0
15668289,McWilliams,tertiary ,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,yes,yes ,PLATINUM ,0
15568562,Moss,secondary ,689,France,Male,40,8,160272.27,1,1,0,49656.24,yes,yes ,SILVER ,0
15773276,Townsend,tertiary ,633,Spain,Male,63,4,114552.6,1,1,0,73856.28,yes,yes ,SILVER ,1
15622801,Brown,primary ,555,France,Female,27,8,102000.17,1,1,1,116757,yes,yes ,SILVER ,0
15779886,Munson,secondary ,563,Spain,Male,24,7,0,2,0,0,16319.56,yes,yes ,SILVER ,0
15713673,T'ien,secondary ,494,France,Female,33,1,137853,1,0,1,90273.85,yes,yes ,SILVER ,0
15783083,Shubin,tertiary ,534,France,Male,27,9,0,2,1,0,161344.13,yes,yes ,PLATINUM ,0
15742824,Isayeva,secondary ,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,yes,yes ,GOLD ,0
15621550,Hung,secondary ,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,yes,yes ,GOLD ,1
15799480,Webb,tertiary ,600,France,Male,34,0,0,2,0,1,3756.23,yes,yes ,GOLD ,0
15625247,Scott,secondary ,807,France,Female,34,1,0,1,0,0,114448.13,yes,yes ,GOLD ,0
15755241,Rahman,tertiary ,714,France,Female,52,2,0,1,0,1,144045.08,yes,yes ,SILVER ,1
15575679,Lori,unknown ,590,France,Male,24,7,126431.54,1,1,0,58781.11,yes,yes ,SILVER ,0
15668235,Cooke,primary ,614,France,Female,41,3,123475.04,1,1,1,179227.52,yes,yes ,PLATINUM ,0
15683183,Volkova,secondary ,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,yes,yes ,DIAMOND ,0
15684592,Lamb,tertiary ,557,Spain,Male,42,4,0,2,0,1,86642.38,yes,yes ,GOLD ,0
